ANNEE,PREMPRENOM,NOMBREPREMPRENOM,ORDRE
1977,NADIA,23,83
1977,EMMANUELLE,22,84
1977,FRANCOIS,22,85
1977,GREGORY,22,86
1977,VERONIQUE,22,87
1977,ANGELIQUE,21,88
1977,PATRICIA,21,89
1977,THIERRY,21,90
1977,EMILIE,20,91
1977,LOIC,20,92
1977,YANN,20,93
1977,BEATRICE,19,94
1977,ROMAIN,19,95
1977,MICKAEL,18,96
1977,SABRINA,18,97
1977,ALEXANDRA,17,98
1977,BRUNO,17,99
1977,ELODIE,17,100
1976,DAVID,165,1
1976,CHRISTOPHE,150,2
1976,SEBASTIEN,148,3
1976,STEPHANIE,138,4
1976,NICOLAS,122,5
1976,LAURENT,115,6
1976,FREDERIC,110,7
1976,SANDRINE,106,8
1976,LAETITIA,101,9
1976,VIRGINIE,100,10
1976,STEPHANE,96,11
1976,CELINE,94,12
1976,CEDRIC,92,13
1976,NATHALIE,91,14
1976,MARIE,89,15
1976,OLIVIER,87,16
1976,CYRIL,86,17
1976,SOPHIE,86,18
1976,JEROME,84,19
1976,DELPHINE,77,20
1976,KARINE,75,21
1976,LUDOVIC,75,22
1976,CHRISTELLE,74,23
1976,ISABELLE,70,24
1976,JEAN,68,25
1976,SANDRA,66,26
1976,CECILE,65,27
1976,VINCENT,64,28
1976,ANNE,59,29
1976,XAVIER,58,30
1976,GUILLAUME,57,31
1976,CAROLINE,55,32
1976,JULIEN,54,33
1976,ALEXANDRE,53,34
1976,BENOIT,49,35
1976,SÉBASTIEN,48,36
1976,ERIC,45,37
1976,EMMANUELLE,44,38
1976,VALERIE,43,39
1976,AUDREY,42,40
1976,ARNAUD,40,41
1976,PIERRE,40,42
1976,STÉPHANE,40,43
1976,CARINE,39,44
1976,LAURENCE,39,45
1976,CAROLE,37,46
1976,EMMANUEL,37,47
1976,MATHIEU,37,48
1976,PHILIPPE,37,49
1976,FABRICE,36,50
1976,SYLVIE,36,51
1976,FRÉDÉRIC,35,52
1976,GREGORY,35,53
1976,PASCAL,34,54
1976,THOMAS,33,55
1976,SEVERINE,32,56
1976,LAURE,31,57
1976,CÉDRIC,30,58
1976,SONIA,30,59
1976,THIERRY,30,60
1976,YANN,30,61
1976,BRUNO,29,62
1976,DAMIEN,29,63
1976,LOIC,29,64
1976,MICHAEL,29,65
1976,SYLVAIN,29,66
1976,JULIE,28,67
1976,LIONEL,28,68
1976,AURELIE,27,69
1976,FABIEN,27,70
1976,STÉPHANIE,27,71
1976,ALEXANDRA,26,72
1976,MAGALI,26,73
1976,VANESSA,26,74
1976,FRANCOIS,25,75
1976,MATTHIEU,25,76
1976,NADEGE,25,77
1976,CATHERINE,24,78
1976,CLAIRE,24,79
1976,FLORENCE,24,80
1976,VERONIQUE,24,81
1976,CÉLINE,23,82
1976,FRANCK,23,83
1976,JÉRÔME,23,84
1976,ANTHONY,21,85
1976,GAELLE,21,86
1976,GERALDINE,21,87
1976,PATRICE,21,88
1976,PATRICIA,21,89
1976,YANNICK,21,90
1976,KATIA,20,91
1976,MARC,20,92
1976,BEATRICE,19,93
1976,FABIENNE,19,94
1976,HELENE,19,95
1976,NELLY,19,96
1976,ANGELIQUE,18,97
1976,BENJAMIN,18,98
1976,MYRIAM,18,99
1976,NADIA,18,100
1975,DAVID,185,1
1975,STEPHANIE,185,2
1975,CHRISTOPHE,161,3
1975,STEPHANE,140,4
1975,FREDERIC,136,5
1975,SEBASTIEN,125,6
1975,NATHALIE,118,7
1975,JEAN,117,8
1975,CEDRIC,112,9
1975,LAURENT,112,10
1975,VIRGINIE,111,11
1975,SANDRINE,109,12
1975,CHRISTELLE,103,13
1975,CELINE,100,14
1975,JEROME,99,15
1975,KARINE,98,16
1975,NICOLAS,94,17
1975,OLIVIER,87,18
1975,DELPHINE,85,19
1975,MARIE,82,20
1975,SOPHIE,81,21
1975,ISABELLE,79,22
1975,LAETITIA,75,23
1975,SANDRA,73,24
1975,CYRIL,69,25
1975,ERIC,69,26
1975,ANNE,62,27
1975,VINCENT,59,28
1975,ARNAUD,55,29
1975,CAROLINE,55,30
1975,XAVIER,55,31
1975,GUILLAUME,54,32
1975,PHILIPPE,53,33
1975,ALEXANDRE,52,34
1975,CARINE,45,35
1975,EMMANUEL,45,36
1975,PASCAL,45,37
1975,VALERIE,45,38
1975,FRANCK,44,39
1975,BENOIT,43,40
1975,LUDOVIC,42,41
1975,FABRICE,41,42
1975,SEVERINE,41,43
1975,CECILE,40,44
1975,JULIEN,40,45
1975,CAROLE,39,46
1975,FABIEN,39,47
1975,STÉPHANIE,36,48
1975,FRÉDÉRIC,35,49
1975,LAURENCE,35,50
1975,MAGALI,35,51
1975,PIERRE,35,52
1975,THOMAS,35,53
1975,SONIA,34,54
1975,SYLVIE,34,55
1975,VERONIQUE,34,56
1975,ALEXANDRA,33,57
1975,FABIENNE,33,58
1975,SÉBASTIEN,33,59
1975,STÉPHANE,32,60
1975,CLAIRE,31,61
1975,EMMANUELLE,31,62
1975,GREGORY,31,63
1975,YANN,31,64
1975,MATHIEU,30,65
1975,SYLVAIN,30,66
1975,THIERRY,30,67
1975,VANESSA,30,68
1975,DAMIEN,29,69
1975,LIONEL,29,70
1975,MARC,28,71
1975,BRUNO,27,72
1975,JÉRÔME,26,73
1975,NADEGE,25,74
1975,AUDREY,24,75
1975,CATHERINE,23,76
1975,PATRICE,23,77
1975,SABINE,23,78
1975,CORINNE,22,79
1975,FRANCOIS,22,80
1975,FLORENCE,21,81
1975,RICHARD,21,82
1975,VÉRONIQUE,21,83
1975,ANTOINE,20,84
1975,CHRISTINE,20,85
1975,GERALDINE,20,86
1975,HELENE,20,87
1975,LOIC,20,88
1975,YANNICK,20,89
1975,CHRYSTELLE,19,90
1975,JULIE,19,91
1975,KATIA,19,92
1975,MATTHIEU,19,93
1975,MICHAEL,19,94
1975,ELISABETH,18,95
1975,FREDERIQUE,18,96
1975,NADIA,18,97
1975,ANGELIQUE,17,98
1975,CÉLINE,17,99
1975,MYRIAM,17,100
1974,DAVID,227,1
1974,STEPHANIE,214,2
1974,CHRISTOPHE,178,3
1974,LAURENT,164,4
1974,STEPHANE,158,5
1974,NATHALIE,143,6
1974,FREDERIC,142,7
1974,SANDRINE,142,8
1974,OLIVIER,136,9
1974,JEAN,130,10
1974,JEROME,125,11
1974,SEBASTIEN,125,12
1974,VIRGINIE,120,13
1974,KARINE,116,14
1974,MARIE,114,15
1974,CELINE,112,16
1974,NICOLAS,102,17
1974,CHRISTELLE,101,18
1974,CEDRIC,98,19
1974,ISABELLE,96,20
1974,SOPHIE,93,21
1974,CYRIL,91,22
1974,ERIC,79,23
1974,SANDRA,75,24
1974,DELPHINE,65,25
1974,ANNE,64,26
1974,LAETITIA,61,27
1974,PIERRE,59,28
1974,FABRICE,58,29
1974,ARNAUD,57,30
1974,CECILE,57,31
1974,STÉPHANIE,57,32
1974,VINCENT,56,33
1974,VALERIE,55,34
1974,PASCAL,54,35
1974,THIERRY,53,36
1974,SONIA,51,37
1974,FABIEN,47,38
1974,LAURENCE,47,39
1974,CAROLE,46,40
1974,CAROLINE,46,41
1974,FLORENCE,46,42
1974,FRANCK,46,43
1974,SYLVIE,46,44
1974,ALEXANDRE,45,45
1974,BENOIT,45,46
1974,FRÉDÉRIC,45,47
1974,PHILIPPE,45,48
1974,XAVIER,45,49
1974,SEVERINE,44,50
1974,STÉPHANE,44,51
1974,LUDOVIC,43,52
1974,GUILLAUME,42,53
1974,CARINE,41,54
1974,BRUNO,40,55
1974,THOMAS,40,56
1974,PATRICE,39,57
1974,SYLVAIN,39,58
1974,FABIENNE,36,59
1974,JULIEN,36,60
1974,YANNICK,34,61
1974,CLAIRE,32,62
1974,EMMANUELLE,32,63
1974,JÉRÔME,32,64
1974,PATRICIA,32,65
1974,CATHERINE,31,66
1974,CHRISTINE,31,67
1974,NATACHA,31,68
1974,VERONIQUE,31,69
1974,SÉBASTIEN,30,70
1974,CORINNE,29,71
1974,HELENE,29,72
1974,LAURE,29,73
1974,LIONEL,28,74
1974,MARIA,28,75
1974,VANESSA,28,76
1974,ALEXANDRA,27,77
1974,AUDREY,27,78
1974,CÉDRIC,27,79
1974,DAMIEN,26,80
1974,MATHIEU,26,81
1974,YANN,26,82
1974,ESTELLE,25,83
1974,AGNES,24,84
1974,CYRILLE,24,85
1974,GERALDINE,24,86
1974,EMMANUEL,23,87
1974,SABINE,23,88
1974,BEATRICE,22,89
1974,CHRYSTELLE,22,90
1974,DENIS,22,91
1974,KATIA,22,92
1974,MURIEL,22,93
1974,MARC,21,94
1974,PATRICK,21,95
1974,MAGALI,20,96
1974,NADEGE,20,97
1974,RAPHAEL,20,98
1974,FRANCOIS,19,99
1974,JULIE,19,100
1973,DAVID,241,1
1973,CHRISTOPHE,234,2
1973,FREDERIC,179,3
1973,LAURENT,177,4
1973,NATHALIE,177,5
1973,SANDRINE,168,6
1973,STEPHANE,167,7
1973,JEAN,162,8
1973,OLIVIER,154,9
1973,KARINE,147,10
1973,STEPHANIE,134,11
1973,JEROME,128,12
1973,CELINE,123,13
1973,ISABELLE,113,14
1973,VALERIE,111,15
1973,MARIE,106,16
1973,ERIC,105,17
1973,SOPHIE,96,18
1973,NICOLAS,95,19
1973,CYRIL,93,20
1973,DELPHINE,92,21
1973,SANDRA,92,22
1973,CHRISTELLE,91,23
1973,SEBASTIEN,89,24
1973,CEDRIC,87,25
1973,LAURENCE,85,26
1973,FABRICE,84,27
1973,ANNE,79,28
1973,PASCAL,68,29
1973,PHILIPPE,68,30
1973,SYLVIE,68,31
1973,XAVIER,68,32
1973,FRANCK,64,33
1973,CAROLE,63,34
1973,PIERRE,62,35
1973,THIERRY,62,36
1973,VINCENT,62,37
1973,VIRGINIE,58,38
1973,CATHERINE,55,39
1973,VERONIQUE,54,40
1973,ARNAUD,51,41
1973,BENOIT,51,42
1973,SEVERINE,51,43
1973,CARINE,50,44
1973,CAROLINE,49,45
1973,CECILE,48,46
1973,CORINNE,46,47
1973,LUDOVIC,45,48
1973,EMMANUEL,44,49
1973,STÉPHANE,44,50
1973,BEATRICE,43,51
1973,BRUNO,43,52
1973,LAETITIA,43,53
1973,YANNICK,43,54
1973,CHRISTINE,42,55
1973,LIONEL,42,56
1973,FRANCOIS,40,57
1973,FRÉDÉRIC,39,58
1973,SONIA,39,59
1973,CHRYSTELLE,38,60
1973,ALEXANDRE,37,61
1973,NADEGE,37,62
1973,FLORENCE,36,63
1973,SYLVAIN,36,64
1973,FABIENNE,35,65
1973,FABIEN,34,66
1973,PATRICE,33,67
1973,PATRICIA,33,68
1973,ALEXANDRA,31,69
1973,JÉRÔME,31,70
1973,GUILLAUME,30,71
1973,HELENE,30,72
1973,LAURE,30,73
1973,MAGALI,30,74
1973,SABINE,30,75
1973,ALAIN,29,76
1973,MARIA,29,77
1973,KATIA,28,78
1973,MURIEL,28,79
1973,STÉPHANIE,27,80
1973,VALÉRIE,27,81
1973,CÉLINE,26,82
1973,CYRILLE,26,83
1973,EMMANUELLE,26,84
1973,HERVE,26,85
1973,MARC,26,86
1973,AGNES,25,87
1973,CÉDRIC,24,88
1973,CLAIRE,24,89
1973,DENIS,24,90
1973,JULIEN,23,91
1973,VANESSA,23,92
1973,MICHAEL,21,93
1973,MYRIAM,21,94
1973,WILLIAM,21,95
1973,BARBARA,20,96
1973,BERTRAND,20,97
1973,CHRISTEL,20,98
1973,GILLES,20,99
1973,JOSE,20,100
1972,CHRISTOPHE,249,1
1972,SANDRINE,234,2
1972,NATHALIE,204,3
1972,DAVID,194,4
1972,STEPHANE,188,5
1972,LAURENT,187,6
1972,JEAN,181,7
1972,KARINE,164,8
1972,ISABELLE,142,9
1972,ERIC,134,10
1972,CELINE,127,11
1972,OLIVIER,127,12
1972,VALERIE,127,13
1972,SOPHIE,126,14
1972,FREDERIC,117,15
1972,MARIE,115,16
1972,STEPHANIE,113,17
1972,CHRISTELLE,92,18
1972,NICOLAS,88,19
1972,CYRIL,83,20
1972,FRANCK,82,21
1972,SEBASTIEN,81,22
1972,JEROME,79,23
1972,SANDRA,79,24
1972,THIERRY,77,25
1972,PHILIPPE,76,26
1972,LAURENCE,75,27
1972,PASCAL,72,28
1972,CEDRIC,67,29
1972,FABRICE,67,30
1972,SYLVIE,67,31
1972,XAVIER,66,32
1972,ANNE,64,33
1972,CECILE,63,34
1972,BRUNO,61,35
1972,DELPHINE,61,36
1972,FLORENCE,59,37
1972,CATHERINE,57,38
1972,SEVERINE,57,39
1972,PIERRE,52,40
1972,CORINNE,51,41
1972,VERONIQUE,50,42
1972,VINCENT,50,43
1972,ARNAUD,48,44
1972,LIONEL,48,45
1972,EMMANUEL,46,46
1972,VIRGINIE,46,47
1972,CAROLE,45,48
1972,BEATRICE,44,49
1972,STÉPHANE,43,50
1972,CAROLINE,42,51
1972,ALEXANDRA,39,52
1972,SABINE,39,53
1972,ALEXANDRE,38,54
1972,BENOIT,38,55
1972,PATRICIA,38,56
1972,EMMANUELLE,37,57
1972,FABIENNE,37,58
1972,HELENE,36,59
1972,CHRISTEL,35,60
1972,GUILLAUME,35,61
1972,YANNICK,35,62
1972,FRÉDÉRIC,34,63
1972,LAETITIA,34,64
1972,LUDOVIC,34,65
1972,PATRICK,34,66
1972,VANESSA,34,67
1972,CARINE,33,68
1972,LAURE,33,69
1972,MARC,33,70
1972,MURIEL,33,71
1972,PATRICE,33,72
1972,ELISABETH,32,73
1972,MARIA,32,74
1972,CHRISTINE,31,75
1972,KATIA,31,76
1972,GILLES,30,77
1972,CHRYSTELLE,28,78
1972,SYLVAIN,28,79
1972,CÉLINE,27,80
1972,WILLIAM,27,81
1972,SONIA,26,82
1972,CYRILLE,25,83
1972,DIDIER,25,84
1972,JOSE,25,85
1972,MYRIAM,25,86
1972,DOMINIQUE,24,87
1972,PASCALE,24,88
1972,VALÉRIE,24,89
1972,FABIEN,23,90
1972,FRANCOIS,23,91
1972,ALAIN,21,92
1972,CLAIRE,21,93
1972,DENIS,21,94
1972,STÉPHANIE,21,95
1972,CLAUDE,20,96
1972,LOIC,20,97
1972,MICHEL,20,98
1972,YANN,20,99
1972,FREDERIQUE,19,100
1971,CHRISTOPHE,270,1
1971,LAURENT,239,2
1971,SANDRINE,236,3
1971,STEPHANE,235,4
1971,NATHALIE,221,5
1971,JEAN,202,6
1971,DAVID,173,7
1971,OLIVIER,160,8
1971,VALERIE,154,9
1971,KARINE,148,10
1971,SOPHIE,139,11
1971,FREDERIC,122,12
1971,MARIE,111,13
1971,PHILIPPE,110,14
1971,ERIC,107,15
1971,ISABELLE,107,16
1971,LAURENCE,95,17
1971,STEPHANIE,95,18
1971,THIERRY,95,19
1971,CELINE,94,20
1971,PASCAL,88,21
1971,SYLVIE,86,22
1971,CORINNE,82,23
1971,CHRISTELLE,80,24
1971,ANNE,79,25
1971,FRANCK,75,26
1971,XAVIER,75,27
1971,CATHERINE,72,28
1971,VERONIQUE,71,29
1971,NICOLAS,70,30
1971,DELPHINE,69,31
1971,BRUNO,68,32
1971,FABRICE,68,33
1971,FLORENCE,65,34
1971,LIONEL,63,35
1971,CYRIL,61,36
1971,PATRICK,58,37
1971,VIRGINIE,58,38
1971,CAROLE,56,39
1971,JEROME,56,40
1971,SEBASTIEN,56,41
1971,CHRISTINE,54,42
1971,CECILE,53,43
1971,VINCENT,53,44
1971,PIERRE,52,45
1971,EMMANUEL,49,46
1971,CEDRIC,47,47
1971,FABIENNE,47,48
1971,SEVERINE,46,49
1971,PATRICE,44,50
1971,STÉPHANE,44,51
1971,BEATRICE,43,52
1971,HELENE,43,53
1971,SANDRA,40,54
1971,BENOIT,39,55
1971,DOMINIQUE,39,56
1971,ARNAUD,38,57
1971,PATRICIA,38,58
1971,DIDIER,37,59
1971,EMMANUELLE,37,60
1971,SYLVAIN,37,61
1971,YANNICK,35,62
1971,CAROLINE,34,63
1971,LUDOVIC,34,64
1971,MARIA,32,65
1971,ALAIN,31,66
1971,GILLES,31,67
1971,MURIEL,31,68
1971,FABIEN,30,69
1971,SABINE,30,70
1971,DENIS,29,71
1971,HERVE,29,72
1971,SONIA,29,73
1971,CLAIRE,28,74
1971,GUILLAUME,28,75
1971,KATIA,28,76
1971,PASCALE,28,77
1971,MICHEL,27,78
1971,MYRIAM,27,79
1971,ELISABETH,26,80
1971,ALEXANDRE,25,81
1971,FRANCOIS,25,82
1971,MARC,25,83
1971,RICHARD,25,84
1971,AGNES,23,85
1971,CHRISTEL,23,86
1971,LAETITIA,23,87
1971,JOSE,22,88
1971,CHRYSTELLE,20,89
1971,STÉPHANIE,20,90
1971,MURIELLE,19,91
1971,VALÉRIE,19,92
1971,LAURE,18,93
1971,FRÉDÉRIC,17,94
1971,JÉRÔME,17,95
1971,YANN,17,96
1971,ALEXANDRA,16,97
1971,BERTRAND,16,98
1971,WILLIAM,16,99
1971,ANTHONY,15,100
1970,NATHALIE,254,1
1970,SANDRINE,248,2
1970,CHRISTOPHE,231,3
1970,STEPHANE,225,4
1970,LAURENT,213,5
1970,JEAN,197,6
1970,VALERIE,186,7
1970,DAVID,167,8
1970,FREDERIC,161,9
1970,SOPHIE,127,10
1970,MARIE,126,11
1970,ERIC,123,12
1970,ISABELLE,123,13
1970,KARINE,120,14
1970,OLIVIER,119,15
1970,PASCAL,115,16
1970,PHILIPPE,113,17
1970,LAURENCE,108,18
1970,THIERRY,97,19
1970,SYLVIE,96,20
1970,FLORENCE,90,21
1970,VERONIQUE,82,22
1970,BRUNO,78,23
1970,CORINNE,78,24
1970,FRANCK,75,25
1970,CELINE,74,26
1970,CHRISTINE,72,27
1970,CATHERINE,70,28
1970,XAVIER,66,29
1970,PATRICK,65,30
1970,ANNE,63,31
1970,PATRICIA,61,32
1970,CECILE,59,33
1970,NICOLAS,59,34
1970,CHRISTELLE,58,35
1970,FABIENNE,52,36
1970,STÉPHANE,52,37
1970,DELPHINE,51,38
1970,PIERRE,51,39
1970,SABINE,51,40
1970,FABRICE,50,41
1970,DIDIER,49,42
1970,STEPHANIE,49,43
1970,LIONEL,48,44
1970,CAROLE,46,45
1970,JEROME,46,46
1970,VINCENT,45,47
1970,CYRIL,44,48
1970,EMMANUELLE,44,49
1970,HERVE,42,50
1970,PATRICE,42,51
1970,DENIS,39,52
1970,EMMANUEL,39,53
1970,CAROLINE,38,54
1970,DOMINIQUE,37,55
1970,MARIA,35,56
1970,VIRGINIE,34,57
1970,CEDRIC,32,58
1970,MURIEL,32,59
1970,AGNES,31,60
1970,HELENE,31,61
1970,SEBASTIEN,31,62
1970,ALAIN,30,63
1970,LUDOVIC,30,64
1970,ARNAUD,29,65
1970,BENOIT,29,66
1970,MARC,29,67
1970,PASCALE,29,68
1970,BEATRICE,28,69
1970,VALÉRIE,28,70
1970,FRANCOIS,27,71
1970,MYRIAM,27,72
1970,BRIGITTE,25,73
1970,ALEXANDRE,24,74
1970,KATIA,24,75
1970,LAETITIA,24,76
1970,MICHEL,24,77
1970,WILLIAM,24,78
1970,YANNICK,24,79
1970,JOSE,23,80
1970,FRÉDÉRIC,22,81
1970,SANDRA,22,82
1970,SONIA,22,83
1970,SYLVAIN,22,84
1970,GILLES,21,85
1970,BERNARD,20,86
1970,ELISABETH,19,87
1970,GERALDINE,19,88
1970,LAURE,19,89
1970,NADIA,19,90
1970,SERGE,19,91
1970,BENEDICTE,18,92
1970,GUILLAUME,18,93
1970,RICHARD,18,94
1970,BERTRAND,16,95
1970,FABIEN,16,96
1970,FREDERIQUE,16,97
1970,MANUEL,16,98
1970,MURIELLE,16,99
1970,SEVERINE,16,100
1969,NATHALIE,287,1
1969,CHRISTOPHE,282,2
1969,SANDRINE,239,3
1969,JEAN,230,4
1969,LAURENT,201,5
1969,STEPHANE,194,6
1969,VALERIE,179,7
1969,ISABELLE,156,8
1969,FREDERIC,150,9
1969,ERIC,148,10
1969,PHILIPPE,144,11
1969,MARIE,138,12
1969,LAURENCE,124,13
1969,SOPHIE,123,14
1969,PASCAL,114,15
1969,SYLVIE,110,16
1969,THIERRY,106,17
1969,CORINNE,96,18
1969,DAVID,96,19
1969,OLIVIER,96,20
1969,KARINE,91,21
1969,CATHERINE,90,22
1969,CHRISTINE,88,23
1969,FRANCK,83,24
1969,VERONIQUE,82,25
1969,BRUNO,80,26
1969,FLORENCE,78,27
1969,CELINE,77,28
1969,PATRICIA,63,29
1969,FABRICE,62,30
1969,PATRICK,62,31
1969,DIDIER,60,32
1969,PIERRE,59,33
1969,XAVIER,59,34
1969,FABIENNE,52,35
1969,NICOLAS,52,36
1969,ANNE,51,37
1969,PATRICE,46,38
1969,ALAIN,45,39
1969,DOMINIQUE,45,40
1969,EMMANUEL,45,41
1969,MURIEL,44,42
1969,JEROME,42,43
1969,LIONEL,42,44
1969,CAROLE,41,45
1969,CECILE,41,46
1969,EMMANUELLE,41,47
1969,SABINE,39,48
1969,DELPHINE,38,49
1969,STÉPHANE,38,50
1969,VINCENT,38,51
1969,HERVE,37,52
1969,MARC,36,53
1969,STEPHANIE,35,54
1969,VALÉRIE,35,55
1969,BEATRICE,34,56
1969,MARIA,34,57
1969,SEBASTIEN,34,58
1969,CAROLINE,32,59
1969,VIRGINIE,32,60
1969,PASCALE,31,61
1969,CYRIL,30,62
1969,DENIS,30,63
1969,GILLES,30,64
1969,FRÉDÉRIC,29,65
1969,LUDOVIC,29,66
1969,RICHARD,29,67
1969,CHRISTELLE,28,68
1969,MYRIAM,28,69
1969,DANIEL,25,70
1969,FRANCOIS,25,71
1969,HELENE,25,72
1969,AGNES,24,73
1969,BENOIT,24,74
1969,CHRISTEL,22,75
1969,FABIEN,22,76
1969,ARNAUD,21,77
1969,WILLIAM,21,78
1969,YANNICK,21,79
1969,ELISABETH,20,80
1969,KATIA,20,81
1969,CEDRIC,19,82
1969,CHRISTIAN,19,83
1969,BERNARD,18,84
1969,CLAUDE,17,85
1969,MICHEL,17,86
1969,SANDRA,17,87
1969,SYLVAIN,17,88
1969,BERTRAND,16,89
1969,FRANCOISE,16,90
1969,LAURE,16,91
1969,EVELYNE,15,92
1969,LUC,15,93
1969,CHANTAL,14,94
1969,JOSE,14,95
1969,LOIC,14,96
1969,NADIA,14,97
1969,SONIA,14,98
1969,STEPHAN,14,99
1969,BENEDICTE,13,100
1968,NATHALIE,312,1
1968,JEAN,289,2
1968,CHRISTOPHE,256,3
1968,LAURENT,226,4
1968,SANDRINE,222,5
1968,VALERIE,199,6
1968,STEPHANE,187,7
1968,PHILIPPE,171,8
1968,ERIC,169,9
1968,MARIE,168,10
1968,SYLVIE,167,11
1968,PASCAL,154,12
1968,ISABELLE,146,13
1968,FREDERIC,133,14
1968,CORINNE,117,15
1968,CATHERINE,110,16
1968,THIERRY,108,17
1968,SOPHIE,100,18
1968,FLORENCE,99,19
1968,LAURENCE,99,20
1968,BRUNO,96,21
1968,VERONIQUE,92,22
1968,PATRICK,88,23
1968,OLIVIER,77,24
1968,CHRISTINE,73,25
1968,PIERRE,72,26
1968,PATRICIA,66,27
1968,ANNE,65,28
1968,FABRICE,63,29
1968,DAVID,62,30
1968,FRANCK,62,31
1968,DIDIER,60,32
1968,ALAIN,55,33
1968,FABIENNE,52,34
1968,PATRICE,52,35
1968,EMMANUEL,50,36
1968,XAVIER,50,37
1968,LIONEL,45,38
1968,CELINE,43,39
1968,DOMINIQUE,43,40
1968,BEATRICE,42,41
1968,CECILE,42,42
1968,DELPHINE,42,43
1968,MARIA,41,44
1968,PASCALE,40,45
1968,NICOLAS,38,46
1968,VALÉRIE,38,47
1968,HERVE,37,48
1968,KARINE,37,49
1968,VINCENT,37,50
1968,DENIS,36,51
1968,GILLES,35,52
1968,JEROME,34,53
1968,MURIEL,34,54
1968,STÉPHANE,34,55
1968,FRANCOIS,32,56
1968,MICHEL,32,57
1968,CAROLE,31,58
1968,CAROLINE,31,59
1968,CHRISTIAN,30,60
1968,DANIEL,30,61
1968,FRÉDÉRIC,29,62
1968,MARC,29,63
1968,YANNICK,28,64
1968,ELISABETH,27,65
1968,HELENE,26,66
1968,STEPHANIE,25,67
1968,SABINE,24,68
1968,CHRISTELLE,23,69
1968,MYRIAM,23,70
1968,VÉRONIQUE,23,71
1968,AGNES,22,72
1968,FABIEN,21,73
1968,JOSE,21,74
1968,LUDOVIC,21,75
1968,VIRGINIE,21,76
1968,JACQUES,20,77
1968,ARNAUD,19,78
1968,CHRISTEL,19,79
1968,CYRIL,19,80
1968,WILLIAM,19,81
1968,BENOIT,18,82
1968,EMMANUELLE,18,83
1968,BRIGITTE,17,84
1968,PAUL,17,85
1968,BERNARD,16,86
1968,FRANCOISE,16,87
1968,LAURE,16,88
1968,MARTINE,16,89
1968,SANDRA,16,90
1968,SERGE,16,91
1968,CLAUDE,15,92
1968,FREDERIQUE,15,93
1968,SONIA,15,94
1968,CHANTAL,14,95
1968,HERVÉ,14,96
1968,SYLVIA,14,97
1968,BERTRAND,13,98
1968,CLAIRE,13,99
1968,FRANÇOIS,13,100
1967,JEAN,324,1
1967,NATHALIE,306,2
1967,CHRISTOPHE,241,3
1967,LAURENT,201,4
1967,VALERIE,195,5
1967,PHILIPPE,184,6
1967,ERIC,183,7
1967,ISABELLE,167,8
1967,SANDRINE,165,9
1967,MARIE,164,10
1967,THIERRY,162,11
1967,SYLVIE,150,12
1967,CORINNE,146,13
1967,STEPHANE,142,14
1967,PASCAL,134,15
1967,FREDERIC,124,16
1967,BRUNO,121,17
1967,LAURENCE,107,18
1967,FLORENCE,105,19
1967,VERONIQUE,101,20
1967,CHRISTINE,92,21
1967,DIDIER,89,22
1967,CATHERINE,88,23
1967,OLIVIER,85,24
1967,PATRICK,83,25
1967,SOPHIE,83,26
1967,PATRICIA,79,27
1967,PIERRE,78,28
1967,ANNE,68,29
1967,FRANCK,62,30
1967,DOMINIQUE,59,31
1967,FABIENNE,58,32
1967,ALAIN,56,33
1967,DENIS,49,34
1967,XAVIER,49,35
1967,FABRICE,48,36
1967,HERVE,46,37
1967,LIONEL,46,38
1967,MURIEL,46,39
1967,DAVID,45,40
1967,VALÉRIE,44,41
1967,VINCENT,42,42
1967,PASCALE,41,43
1967,PATRICE,40,44
1967,FRANCOIS,39,45
1967,MARIA,39,46
1967,MICHEL,39,47
1967,BEATRICE,38,48
1967,CECILE,38,49
1967,GILLES,36,50
1967,EMMANUEL,34,51
1967,FRÉDÉRIC,33,52
1967,DANIEL,32,53
1967,DELPHINE,32,54
1967,CAROLE,31,55
1967,AGNES,30,56
1967,BERNARD,28,57
1967,STEPHANIE,28,58
1967,VÉRONIQUE,28,59
1967,CAROLINE,27,60
1967,CHRISTIAN,27,61
1967,HELENE,27,62
1967,BENOIT,26,63
1967,NICOLAS,26,64
1967,CELINE,25,65
1967,JEROME,24,66
1967,CHANTAL,23,67
1967,KARINE,23,68
1967,MARC,23,69
1967,STÉPHANE,23,70
1967,BERTRAND,22,71
1967,EMMANUELLE,22,72
1967,MARTINE,22,73
1967,VIRGINIE,22,74
1967,ELISABETH,21,75
1967,MURIELLE,21,76
1967,SERGE,21,77
1967,CORINE,20,78
1967,FRANCIS,20,79
1967,YANNICK,20,80
1967,CLAUDE,19,81
1967,LUDOVIC,19,82
1967,SABINE,19,83
1967,EVELYNE,18,84
1967,FRANCOISE,18,85
1967,JOSE,18,86
1967,NADIA,18,87
1967,SANDRA,17,88
1967,RICHARD,16,89
1967,BRIGITTE,15,90
1967,ALEXANDRE,14,91
1967,CYRIL,14,92
1967,FRANK,14,93
1967,HERVÉ,14,94
1967,JOEL,14,95
1967,MONIQUE,14,96
1967,MYRIAM,14,97
1967,YVES,14,98
1967,GHISLAINE,13,99
1967,LOIC,13,100
1966,NATHALIE,347,1
1966,JEAN,315,2
1966,PHILIPPE,225,3
1966,THIERRY,211,4
1966,VALERIE,208,5
